"","id","country","cancer_site_icd10code","cancer_site","sex","sex_qf","year","incidences_age_under5","incidences_age5to9","incidences_age10to14","incidences_age15to19","incidences_age20to24","incidences_age25to29","incidences_age30to34","incidences_age35to39","incidences_age40to44","incidences_age45to49","incidences_age50to54","incidences_age55to59","incidences_age60to64","incidences_age65to69","incidences_age70to74","incidences_age75to79","incidences_age80to84","incidences_age85to89","incidences_age90and_over","incidences_all_ages","incidence_rate_age_under5","incidence_rate_age5to9","incidence_rate_age10to14","incidence_rate_age15to19","incidence_rate_age20to24","incidence_rate_age25to29","incidence_rate_age30to34","incidence_rate_age35to39","incidence_rate_age40to44","incidence_rate_age45to49","incidence_rate_age50to54","incidence_rate_age55to59","incidence_rate_age60to64","incidence_rate_age65to69","incidence_rate_age70to74","incidence_rate_age75to79","incidence_rate_age80to84","incidence_rate_age85to89","incidence_rate_age90and_over","crude_rate","crude_rate_lower95pc_confidence_interval","crude_rate_upper95pc_confidence_interval","easr","easr_lower95pc_confidence_interval","easr_lower95pc_confidence_interval_qf","easr_upper95pc_confidence_interval","easr_upper95pc_confidence_interval_qf","wasr","wasr_lower95pc_confidence_interval","wasr_lower95pc_confidence_interval_qf","wasr_upper95pc_confidence_interval","wasr_upper95pc_confidence_interval_qf","standardised_incidence_ratio","standardised_incidence_ratio_qf"
"41",41,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2010,23,11,14,30,56,85,107,135,254,405,706,1207,1926,2195,2500,2217,1682,904,296,14753,15.5040849893494,7.98159878679698,9.20652874409796,17.8354854819148,31.8364516000659,50.4427089515038,68.7342617811809,80.0683249706416,132.015259716635,203.455222268551,390.659583886676,752.432782879193,1186.89607572471,1800.99608621807,2479.32245076066,2917.98833857615,3529.5352009233,3796.40517386192,3665.6346749226,578.953606010161,569.6485763512,588.372533490401,710.243007606958,"698.416019432754"," ","722.167920524063"," ",307.097618430143,"301.84822326988"," ","312.391639952201"," ","100"," "
"42",42,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2011,31,19,17,30,56,77,94,135,256,419,688,1213,1945,2339,2606,2437,1799,892,326,15379,20.7017215818786,13.7092060926598,11.4273422690669,18.031988748039,30.7531782860595,45.1899150194845,58.8810102478014,82.0823377049778,134.120593274062,209.282346359786,372.501989745367,745.269107888916,1181.45151493063,1850.25511213068,2588.81029961059,3149.06703881739,3657.84230002847,3662.19156710597,3601.41405214317,598.334824728631,588.915274208421,607.86728810926,726.542197718227,"714.761963697984"," ","738.417383389668"," ",312.630178385032,"307.369671722799"," ","317.934701564388"," ","100"," "
"43",43,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2012,33,13,15,28,48,73,112,135,226,395,775,1216,1910,2551,2475,2292,1718,930,382,15327,21.8561862941843,9.21097381249291,10.4117500069412,17.1713826642627,25.9816180052613,42.717787569709,68.582065789796,85.3636173939436,121.377473200284,197.956289246714,411.695334827832,731.608998309358,1210.49262613523,1857.29887149618,2435.32849875528,2923.20838700626,3374.31747652905,3746.07266575365,3880.53636733035,594.694427092023,585.316381290546,604.185080035588,709.228505190322,"697.726665407254"," ","720.823071585464"," ",307.638337524063,"302.44859538961"," ","312.871615996179"," ","100"," "
"44",44,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2013,26,12,17,30,43,93,96,126,258,436,734,1255,1880,2676,2551,2343,1801,1052,389,15818,17.3103682447952,8.29697644350105,12.0882871608169,18.6708821369447,23.3143204146696,53.4602583337645,57.4815879288665,81.6898121134321,142.271042879831,220.14976243013,382.568630414727,741.003158858088,1212.84845200539,1863.50974930362,2467.30888269885,2920.35398230089,3446.49418248622,4129.86299218781,3770.84141139977,611.517466404812,602.024393022039,621.122733374368,718.651397360707,"707.204526540683"," ","730.188893248969"," ",311.014626613802,"305.833932270221"," ","316.238230112947"," ","100"," "
"45",45,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2014,35,28,11,43,59,90,107,142,250,452,735,1215,1872,2759,2745,2491,1820,1007,393,16254,23.4367676010125,19.0053418585867,7.91144930559052,27.2048589143363,32.156619085771,50.8655623187914,63.7325852199965,91.7472685804372,142.628936558649,230.779442248976,378.049470473565,702.129503886272,1214.69311479239,1868.76007531936,2585.06220158776,3039.2132939655,3394.12927529745,3788.70536890026,3576.95458268863,625.989301105706,616.402290130219,635.688076015752,721.873645171807,"710.571437615377"," ","733.263795336592"," ",315.584557438538,"310.350579643912"," ","320.861695798777"," ","100"," "
"46",46,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2015,29,17,21,32,58,81,119,142,194,454,702,1215,1907,2677,2618,2447,1848,984,411,15956,19.4260603949519,11.4175185030962,15.0906517005727,20.5435040798115,31.6661297983741,44.802619570448,70,90.1787698853714,114.010343206394,236.995275754966,355.944063035564,686.16543646334,1236.32874545372,1767.14833616086,2425.82605956154,2958.78021353518,3358.7786259542,3627.51603627516,3598.00402696314,611.231161909986,601.783496338543,620.789997366199,698.474656267514,"687.444220040776"," ","709.591668587427"," ",304.172007942585,"299.076047789447"," ","309.310421123375"," ","100"," "
"47",47,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2016,34,27,18,18,56,83,132,163,232,414,801,1219,1787,2687,2706,2391,1815,1054,402,16039,23.0466287527029,17.7290993617524,12.8222480250176,11.7944618449159,30.8220686011184,44.5879376198637,76.6083398624532,101.073988640028,140.666589865942,218.559618206966,405.715472397672,674.460680436214,1142.53928877409,1750.86500680928,2418.90067847214,2897.65497182331,3229.47990249284,3726.09325838724,3345.26088041941,610.427466686051,601.016574572841,619.948807210612,689.228705215612,"678.397467312226"," ","700.144537053561"," ",302.057730662608,"296.991230019956"," ","307.166489071856"," ","100"," "
"48",48,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2017,29,16,23,37,46,75,120,131,185,398,731,1357,1809,2598,2875,2530,1850,1062,440,16312,19.9840127897682,10.3812514598635,16.0301087259548,24.9538017454173,25.6786705147457,39.3957221498508,68.7718493896498,78.8083693285046,116.00709838029,214.60153132751,370.355358753255,735.075051325248,1131.06328702372,1762.87379642133,2349.75848569304,3025.91764241547,3243.67920889294,3604.64326929604,3551.82434614143,617.808582358065,608.363631100785,627.363444248234,688.589220426365,"677.874058895867"," ","699.387242954102"," ",298.489340304658,"293.509770173559"," ","303.510216688556"," ","100"," "
"49",49,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2018,19,20,21,30,51,73,99,161,204,412,774,1367,1996,2671,3162,2685,1973,973,402,17093,13.3259456161146,13.000013000013,14.2599106378933,20.6320277844641,28.7669146637937,38.3137740641992,55.6364188129773,94.2904497244493,131.126466334565,228.1777349483,395.162072609754,726.926594771659,1222.71705371746,1841.89112775318,2463.48019165595,3157.30059618302,3382.82696660037,3191.00091827365,3185.41996830428,645.323022058321,635.68460682504,655.070990567293,706.02771877066,"695.316972235538"," ","716.819197347615"," ",308.663872697712,"303.630763554872"," ","313.737782418063"," ","100"," "
"50",50,"S92000003","C00-C97, excluding C44","All cancer types","Male"," ",2019,30,13,17,39,38,72,120,152,224,382,817,1310,1970,2593,3112,2603,1899,1071,384,16846,21.4313268848852,8.48027032492482,11.2966568540804,27.0510223899231,21.5828155350834,37.6677391509064,65.7048210912476,88.0526462137362,142.866254225397,218.520467702446,421.264308549036,686.672782073123,1180.68707597152,1794.96054271078,2351.53658407574,2961.79141160139,3173.0383638551,3401.9439679817,2863.32115427634,632.594105226318,623.077050642852,642.220128824027,681.656808659816,"671.266686387201"," ","692.12562087398"," ",300.845235795655,"295.863243544854"," ","305.868248232638"," ","100"," "
"51",51,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",1995,20,21,22,28,40,96,198,285,399,691,846,1076,1355,1632,1941,1656,1480,942,439,13167,12.8358994435638,13.2659507264687,13.9883261060315,18.4217798070976,22.3489906637091,47.6734369568456,95.0260121710084,149.567042770926,235.48575576763,392.001134590838,572.639216986943,754.288438216346,986.092816441187,1242.12256827107,1601.96097850847,1839.71382229431,2080.25862674819,2279.54699448262,2292.78738183527,496.804745962495,488.354785939101,505.364233029528,547.335739990784,"537.974779384762"," ","556.776322655505"," ",271.477639041655,"266.292160170575"," ","276.712427185439"," ","100"," "
"52",52,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",1996,23,11,13,18,49,115,183,292,418,691,977,1108,1388,1799,1976,1835,1518,956,473,13843,15.1743066001636,6.96793483080587,8.2982254564024,11.7539506334073,28.657149373929,58.0374265700386,87.9329979386199,149.748965347474,243.514532224896,386.666442836598,649.531964684608,783.997396109731,1015.17644907661,1375.88717572198,1657.69030720961,1967.3220833244,2161.34635646553,2294.21646268299,2397.24291723684,523.331203665549,514.649211206357,532.122929152795,574.765420283987,"565.183814217036"," ","584.426447900654"," ",284.320292868782,"279.032122239905"," ","289.6574164685"," ","100"," "
"53",53,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",1997,26,16,12,34,53,116,206,269,437,704,942,1137,1377,1552,1899,1949,1444,933,483,13589,17.5905065389325,10.1350495350546,7.64862229190967,21.8229898779838,32.7305963144113,60.1472570776729,99.0051425001202,135.609283942651,248.511490102191,410.847782063927,585.391317316894,805.531743051669,1011.97169124942,1185.01324740969,1615.12553582364,2005.74245402435,2120.87831387237,2214.99453967048,2394.64551313832,514.536440115137,505.92127594786,523.261512750829,561.12398773281,"551.691162170098"," ","570.635664356063"," ",278.69571397478,"273.439920512294"," ","284.000845127294"," ","100"," "
"54",54,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",1998,28,12,12,27,40,96,187,312,460,576,981,1103,1320,1605,1953,1846,1374,884,461,13277,19.3807839527109,7.6580428595132,7.59306247192149,17.1893502425608,25.6308390255155,51.823261086669,90.4574632244458,154.550318017001,254.853293147771,342.067130674395,589.044139281018,772.760710407398,964.256755276018,1228.4636168112,1670.05866155872,1836.81592039801,2103.23291697281,2078.7771898883,2207.2201474672,503.282881217735,494.758121132549,511.917675930257,545.57688960777,"536.305360333329"," ","554.926774352591"," ",270.711662397308,"265.562244675441"," ","275.909841678534"," ","100"," "
"55",55,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",1999,20,11,11,26,55,95,188,278,444,624,1024,1100,1345,1561,1844,1947,1366,1002,478,13419,14.1437714366536,7.0650952182151,6.94589150517469,16.5556588515467,35.5168672831534,53.6514014310805,92.2255798438052,135.619017884148,239.954603183182,371.928904359436,600.815560184234,761.287822163165,976.902963393376,1202.92524293542,1581.86856079128,1881.86853017079,2175.33243092603,2354.21267797566,2215.93806499467,509.179768651237,500.600687396227,517.868994053865,548.598204328709,"539.327057349647"," ","557.947265134068"," ",270.563456341384,"265.434777752827"," ","275.74052942169"," ","100"," "
"56",56,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2000,17,13,15,23,46,102,181,294,443,640,1062,1156,1423,1590,1832,1933,1444,914,501,13629,12.3405707150998,8.48791125562324,9.54149916034807,14.6372817931307,29.5582329317269,60.1244930679996,90.6859061075204,141.529189191791,233.614056921673,379.896359524417,609.350255904156,796.028122654437,1031.86228300437,1230.36446645516,1566.91014215091,1926.33488131067,2183.2146474955,2142.07035552743,2241.41016463851,518.013207075295,509.352513574033,526.784226485812,555.044570506661,"545.737834447808"," ","564.428902706991"," ",275.31668654303,"270.147548597127"," ","280.534132458952"," ","100"," "
"57",57,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2001,27,15,14,24,56,83,181,281,444,594,997,1165,1412,1528,1810,1920,1393,971,517,13432,20.0759913450171,10.0362643685852,8.90675895765472,15.3382074748198,35.5136156665779,51.3093148042828,91.8525284818959,134.745039368568,228.477332372768,347.402958188826,563.451920088163,786.317402250285,1031.19134734059,1182.58016082471,1547.82876396039,1931.16211703647,2014.28654057493,2272.51451039131,2246.06829437831,510.631762344861,502.032363636484,519.341512230534,542.821972767734,"533.651421662277"," ","552.069567040829"," ",268.695556081175,"263.584047936342"," ","273.855471084537"," ","100"," "
"58",58,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2002,32,17,26,27,64,95,180,280,493,621,1026,1192,1392,1567,1844,1856,1542,859,495,13608,24.2941413159833,11.6120218579235,16.4832378150834,17.2104971283967,39.6066563936902,61.8107290412831,93.4336880352972,134.149730263221,249.255519771069,353.949010823658,603.405181286206,750.658085318085,1015.79888349692,1216.67158408,1564.30268069223,1891.90842184665,2127.3660394018,2072.62637230064,2136.75213675214,517.342650164521,508.686524171545,526.109129533448,545.908102013804,"536.744753523771"," ","555.147933684734"," ",273.718348391411,"268.529053763531"," ","278.956617288306"," ","100"," "
"59",59,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2003,23,13,14,36,50,80,189,323,457,672,933,1213,1406,1627,1827,1960,1640,833,548,13844,17.7502006544422,9.02357930685029,8.92515619023333,22.813254500865,30.4362117873361,53.6484284363495,101.617273861241,155.700168715353,226.660648834706,373.520093380023,557.018250855229,737.749286882903,1012.89532454434,1254.03688887861,1548.37069367346,2008.19672131148,2186.52089860676,2110.30324525625,2362.88375301828,526.305384859862,517.574365193374,535.146753203278,552.074826240683,"542.884510748579"," ","561.341211104943"," ",272.564200600014,"267.451252586303"," ","277.724889008889"," ","100"," "
"60",60,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2004,28,18,24,35,56,105,164,308,486,694,971,1273,1534,1749,1792,1875,1702,888,532,14234,21.7285023629746,12.662502110417,15.3344834195898,22.0232439609119,33.771763187572,70.2219012078167,91.7374741988354,149.981252343457,236.765952471427,375.506582186704,580.682586100696,754.178194593378,1088.50681558537,1338.44529133569,1523.47270161359,1920.08356203662,2202.8940488209,2327.95910342116,2273.9901688395,539.637418551107,530.808219543775,548.576657120052,563.700739173491,"554.442097406783"," ","573.034984915799"," ",281.911694701209,"276.687958169786"," ","287.18360511452"," ","100"," "
"61",61,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2005,22,10,14,26,52,89,152,340,489,701,920,1337,1417,1739,1910,1885,1621,937,533,14194,16.9577751399016,7.14209191872299,9.05012476243422,16.3488081090088,30.682810545446,58.3170613443066,87.9390443571482,168.315998435651,233.869463535016,370.045820224245,546.633155677558,773.145203261435,998.316178076498,1327.0757020757,1625.40741560221,1914.98872340858,2154.09557221071,2285.86762947964,2259.71933692288,535.839808284565,527.060449244889,544.728740855303,557.764275312018,"548.592772896572"," ","567.010755579868"," ",275.577738078171,"270.493554334039"," ","280.70860315481"," ","100"," "
"62",62,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2006,24,11,13,35,60,82,176,312,492,743,990,1268,1429,1795,1856,1857,1672,957,538,14310,18.3668783959593,7.96795433637806,8.54948176987426,21.857513988809,35.1207862373346,52.2093467464663,106.258376903293,155.905677065375,234.284598644768,383.33746078917,579.391229538418,721.5286392243,987.1716048274,1379.57006601954,1578.33866249405,1882.77519238373,2242.42911939057,2188.22883797503,2284.11310180861,538.387681268473,529.602257016143,547.282306360325,557.839140138235,"548.700789361256"," ","567.051915430942"," ",276.931336343855,"271.835823049372"," ","282.073508904098"," ","100"," "
"63",63,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2007,27,16,10,36,57,110,189,316,517,773,1053,1233,1656,1914,1847,1968,1616,1068,554,14960,20.2118501328742,11.8281080201965,6.67801929947578,22.1827861579414,33.0678238471222,66.7690458703345,118.687280993708,160.432151415458,245.384213773791,390.696075854679,600.335229928963,729.326866201349,1064.84904993087,1468.03908634892,1569.27050587096,1969.06329417886,2186.44297118117,2325.48012019335,2425.03830159772,559.578460867474,550.647021756823,568.618460776673,577.791760370893,"568.533325151895"," ","587.123937702827"," ",288.73062833987,"283.542090664808"," ","293.965557427804"," ","100"," "
"64",64,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2008,29,19,19,33,60,113,177,319,562,789,1055,1276,1762,1849,1942,2057,1602,1175,505,15343,21.1087171723054,14.2762683337341,12.8504277839775,20.2715154493519,34.3953864321666,66.467069390444,113.349642020057,166.81657497856,267.723587305519,390.250175587848,587.034059104036,766.31113673489,1093.14026565418,1398.67016649394,1633.92368852804,2047.74419623303,2167.85298654903,2473.63213406034,2270.98979178846,570.880658668955,561.88282135611,579.98648103673,585.851675216205,"576.57822469356"," ","595.198082338371"," ",293.029170780633,"287.826293288264"," ","298.278007213793"," ","100"," "
"65",65,"S92000003","C00-C97, excluding C44","All cancer types","Female"," ",2009,21,13,15,27,62,122,148,273,568,829,1115,1327,1800,1911,2016,1984,1709,1215,530,15685,14.967925873129,9.87249295635599,10.2775627102618,16.44927227201,35.3346821303394,70.7673031856888,94.1709457180853,148.206055275973,273.475302965377,402.892662396361,604.913087823615,800.241218151666,1088.63285856845,1425.5236617533,1682.06052414207,1973.42245563778,2297.19739229787,2489.14201425879,2405.59186637618,580.940772190104,571.884358634638,590.104674491111,592.913047721313,"583.62640578729"," ","602.27197660414"," ",294.545214114111,"289.394120130873"," ","299.741118885956"," ","100"," "
